OCCUPATIONTYPE,OCCUPATIONID,RELATIONTYPE,SKILLID
esco,key_21219,optional,key_19888
esco,key_21219,optional,key_20217
esco,key_21220,essential,key_20417
esco,key_21220,essential,key_20256
esco,key_21220,optional,key_19516
esco,key_21220,optional,key_19860
esco,key_21220,optional,key_20154
esco,key_21220,optional,key_20283
esco,key_21222,optional,key_20231
esco,key_21223,essential,key_19752
esco,key_21224,optional,key_19502
esco,key_21225,essential,key_20056
esco,key_21226,essential,key_20359
esco,key_21226,essential,key_19860
esco,key_21226,optional,key_20259
esco,key_21228,optional,key_19499
esco,key_21228,optional,key_20376
esco,key_21229,essential,key_20056
esco,key_21229,essential,key_19458
esco,key_21229,essential,key_19552
esco,key_21229,essential,key_19604
esco,key_21229,essential,key_19730
esco,key_21229,essential,key_20096
esco,key_21230,essential,key_19508
esco,key_21230,optional,key_20314
esco,key_21231,essential,key_19590
esco,key_21231,essential,key_19860
esco,key_21231,essential,key_20314
esco,key_21231,optional,key_20417
esco,key_21231,optional,key_20034
esco,key_21232,essential,key_19590
esco,key_21232,optional,key_20417
esco,key_21232,optional,key_20100
esco,key_21233,optional,key_20122
esco,key_21234,essential,key_20279
esco,key_21235,optional,key_19670
esco,key_21236,essential,key_20057
esco,key_21236,optional,key_20331
esco,key_21237,essential,key_19886
esco,key_21237,optional,key_20264
esco,key_21237,optional,key_20361
esco,key_21238,essential,key_19642
esco,key_21238,essential,key_19590
esco,key_21238,essential,key_20217
esco,key_21240,essential,key_19701
esco,key_21240,essential,key_19764
esco,key_21240,essential,key_19900
esco,key_21240,optional,key_19600
esco,key_21240,optional,key_20160
esco,key_21241,essential,key_19927
esco,key_21242,essential,key_19886
esco,key_21243,optional,key_19827
esco,key_21243,optional,key_19860
esco,key_21244,essential,key_19642
esco,key_21244,essential,key_19771
esco,key_21244,essential,key_19590
esco,key_21244,essential,key_20217
esco,key_21245,essential,key_20261
esco,key_21245,optional,key_19454
esco,key_21246,optional,key_19794
esco,key_21246,optional,key_19807
esco,key_21246,optional,key_20154
esco,key_21247,essential,key_20095
esco,key_21247,essential,key_20057
esco,key_21247,optional,key_20331
esco,key_21248,essential,key_20408
esco,key_21248,essential,key_20279
esco,key_21249,essential,key_19525
esco,key_21249,essential,key_20388
esco,key_21250,essential,key_20228
esco,key_21251,essential,key_20116
esco,key_21251,essential,key_20224
esco,key_21252,essential,key_20359
esco,key_21253,essential,key_20279
esco,key_21254,essential,key_19451
esco,key_21254,essential,key_19865
esco,key_21254,optional,key_19599
esco,key_21254,optional,key_20024
esco,key_21254,optional,key_20216
esco,key_21255,optional,key_19458
esco,key_21255,optional,key_19516
esco,key_21256,essential,key_19827
esco,key_21256,optional,key_19606
esco,key_21256,optional,key_20388
esco,key_21258,essential,key_19590
esco,key_21258,essential,key_19636
esco,key_21258,essential,key_20002
esco,key_21259,essential,key_19766
esco,key_21260,essential,key_19590
esco,key_21260,essential,key_20256
esco,key_21260,essential,key_20299
esco,key_21260,optional,key_19937
esco,key_21261,essential,key_19833
esco,key_21261,essential,key_19857
esco,key_21261,optional,key_19960
esco,key_21262,essential,key_20380
esco,key_21263,essential,key_19680
esco,key_21265,essential,key_19924
esco,key_21266,essential,key_19959
esco,key_21266,optional,key_19886
esco,key_21266,optional,key_19943
esco,key_21266,optional,key_19590
esco,key_21266,optional,key_19843
esco,key_21266,optional,key_19961
esco,key_21267,essential,key_19860
esco,key_21268,essential,key_19827
esco,key_21268,optional,key_20302
esco,key_21269,essential,key_20157
esco,key_21269,essential,key_20263
esco,key_21269,optional,key_20015
esco,key_21269,optional,key_20101
esco,key_21270,essential,key_20228
esco,key_21271,essential,key_19515
esco,key_21271,essential,key_19646
esco,key_21271,essential,key_19996
esco,key_21271,optional,key_19429
esco,key_21271,optional,key_19475
esco,key_21271,optional,key_19653
esco,key_21271,optional,key_20102
esco,key_21271,optional,key_20106
esco,key_21271,optional,key_20121
esco,key_21271,optional,key_20168
esco,key_21271,optional,key_19590
esco,key_21271,optional,key_19654
esco,key_21272,essential,key_20386
esco,key_21272,optional,key_20409
esco,key_21273,essential,key_19449
esco,key_21273,optional,key_20090
esco,key_21274,optional,key_20372
esco,key_21275,optional,key_20314
esco,key_21276,essential,key_20386
esco,key_21276,essential,key_20409
esco,key_21276,optional,key_19701
esco,key_21276,optional,key_19764
esco,key_21277,optional,key_20301
esco,key_21279,essential,key_20386
esco,key_21280,optional,key_20314
esco,key_21280,optional,key_20378
esco,key_21281,essential,key_19917
esco,key_21282,essential,key_20386
esco,key_21282,optional,key_20075
esco,key_21282,optional,key_20269
esco,key_21282,optional,key_20319
esco,key_21283,essential,key_20386
esco,key_21283,essential,key_20409
esco,key_21283,optional,key_20261
esco,key_21284,essential,key_20095
esco,key_21284,essential,key_19679
esco,key_21284,essential,key_19950
esco,key_21284,optional,key_20057
esco,key_21284,optional,key_20309
esco,key_21284,optional,key_20395
esco,key_21285,essential,key_19951
esco,key_21285,essential,key_20157
esco,key_21285,essential,key_19531
esco,key_21285,essential,key_19954
esco,key_21286,essential,key_20154
esco,key_21287,essential,key_19885
esco,key_21287,essential,key_19974
esco,key_21287,essential,key_20174
esco,key_21287,optional,key_19705
esco,key_21287,optional,key_20377
esco,key_21289,essential,key_20386
esco,key_21289,optional,key_19451
esco,key_21289,optional,key_19865
esco,key_21289,optional,key_19942
esco,key_21289,optional,key_20307
esco,key_21291,essential,key_20140
esco,key_21291,essential,key_20135
esco,key_21291,optional,key_19600
esco,key_21291,optional,key_19978
esco,key_21291,optional,key_19947
esco,key_21295,essential,key_19458
esco,key_21295,essential,key_19999
esco,key_21295,optional,key_19516
esco,key_21295,optional,key_20085
esco,key_21296,essential,key_19834
esco,key_21296,optional,key_20120
esco,key_21297,optional,key_20269
esco,key_21299,essential,key_20355
esco,key_21300,optional,key_19600
esco,key_21301,essential,key_19590
esco,key_21301,essential,key_20279
esco,key_21301,optional,key_20335
esco,key_21302,essential,key_19752
esco,key_21302,optional,key_20154
esco,key_21303,essential,key_20408
esco,key_21303,essential,key_19815
esco,key_21303,essential,key_20088
esco,key_21303,optional,key_20220
esco,key_21304,optional,key_19711
esco,key_21304,optional,key_19875
esco,key_21306,essential,key_20307
esco,key_21306,essential,key_20386
esco,key_21306,optional,key_19653
esco,key_21306,optional,key_19451
esco,key_21306,optional,key_19865
esco,key_21306,optional,key_19942
esco,key_21307,essential,key_19590
esco,key_21307,essential,key_19959
esco,key_21307,optional,key_20154
esco,key_21307,optional,key_20179
esco,key_21308,essential,key_20201
esco,key_21309,optional,key_19653
esco,key_21310,essential,key_19590
esco,key_21310,essential,key_19636
esco,key_21310,essential,key_20002
esco,key_21311,optional,key_20085
esco,key_21311,optional,key_20238
esco,key_21312,optional,key_19535
esco,key_21313,essential,key_19923
esco,key_21314,essential,key_19554
esco,key_21314,essential,key_20279
esco,key_21315,optional,key_19619
esco,key_21315,optional,key_19622
esco,key_21315,optional,key_19632
esco,key_21315,optional,key_20151
esco,key_21315,optional,key_20154
esco,key_21316,optional,key_19757
esco,key_21317,essential,key_19516
esco,key_21317,essential,key_20283
esco,key_21318,essential,key_20157
esco,key_21318,essential,key_20237
esco,key_21318,essential,key_20241
esco,key_21318,optional,key_19858
esco,key_21319,essential,key_19938
esco,key_21319,essential,key_20045
esco,key_21319,essential,key_20197
esco,key_21319,essential,key_19537
esco,key_21319,essential,key_19590
esco,key_21319,essential,key_19633
esco,key_21319,essential,key_19916
esco,key_21319,essential,key_20024
esco,key_21319,essential,key_20273
esco,key_21319,optional,key_20175
esco,key_21320,essential,key_20050
esco,key_21320,essential,key_20228
esco,key_21321,essential,key_20180
esco,key_21321,essential,key_20279
esco,key_21322,essential,key_19458
esco,key_21322,essential,key_20154
esco,key_21322,essential,key_20179
esco,key_21326,optional,key_19614
esco,key_21326,optional,key_19675
esco,key_21326,optional,key_20217
esco,key_21327,optional,key_19695
esco,key_21328,essential,key_19590
esco,key_21328,essential,key_19602
esco,key_21328,optional,key_20034
esco,key_21330,essential,key_20345
esco,key_21330,optional,key_19683
esco,key_21331,essential,key_19614
esco,key_21331,essential,key_20045
esco,key_21331,essential,key_19552
esco,key_21331,optional,key_19611
esco,key_21331,optional,key_19904
esco,key_21331,optional,key_20346
esco,key_21332,essential,key_20228
esco,key_21333,essential,key_19556
esco,key_21333,essential,key_19665
esco,key_21333,essential,key_20137
esco,key_21333,optional,key_19539
esco,key_21333,optional,key_20257
esco,key_21334,essential,key_19552
esco,key_21335,essential,key_20056
esco,key_21335,essential,key_19458
esco,key_21335,essential,key_19730
esco,key_21335,essential,key_20096
esco,key_21336,essential,key_19590
esco,key_21336,optional,key_19574
esco,key_21337,essential,key_20153
esco,key_21337,essential,key_19424
esco,key_21337,essential,key_19933
esco,key_21337,optional,key_20282
esco,key_21337,optional,key_19436
esco,key_21337,optional,key_19784
esco,key_21337,optional,key_19942
esco,key_21337,optional,key_19948
esco,key_21337,optional,key_20181
esco,key_21337,optional,key_20247
esco,key_21337,optional,key_20349
esco,key_21337,optional,key_20386
esco,key_21338,essential,key_20056
esco,key_21338,essential,key_19458
esco,key_21338,essential,key_19730
esco,key_21338,essential,key_20096
esco,key_21339,essential,key_19827
esco,key_21339,essential,key_19857
esco,key_21339,essential,key_19860
esco,key_21339,optional,key_20173
esco,key_21340,essential,key_19810
esco,key_21340,optional,key_19943
esco,key_21340,optional,key_20154
esco,key_21341,essential,key_19516
esco,key_21341,essential,key_19901
esco,key_21341,essential,key_20154
esco,key_21341,optional,key_19903
esco,key_21341,optional,key_20317
esco,key_21341,optional,key_20172
esco,key_21343,optional,key_20016
esco,key_21344,essential,key_20408
esco,key_21344,essential,key_20283
esco,key_21344,essential,key_20421
esco,key_21344,optional,key_20068
esco,key_21344,optional,key_19470
esco,key_21344,optional,key_19637
esco,key_21344,optional,key_19798
esco,key_21344,optional,key_19891
esco,key_21344,optional,key_19936
esco,key_21344,optional,key_19939
esco,key_21344,optional,key_19947
esco,key_21344,optional,key_20256
esco,key_21345,essential,key_19636
esco,key_21345,essential,key_19657
esco,key_21345,optional,key_20154
esco,key_21346,essential,key_19451
esco,key_21346,essential,key_19865
esco,key_21346,optional,key_19540
esco,key_21346,optional,key_20034
esco,key_21346,optional,key_20216
esco,key_21347,essential,key_19590
esco,key_21347,optional,key_20273
esco,key_21348,essential,key_20154
esco,key_21348,optional,key_20049
esco,key_21348,optional,key_19536
esco,key_21348,optional,key_20090
esco,key_21349,essential,key_20153
esco,key_21349,essential,key_19424
esco,key_21349,essential,key_19933
esco,key_21350,essential,key_20157
esco,key_21351,optional,key_19465
esco,key_21351,optional,key_19499
esco,key_21351,optional,key_20034
esco,key_21353,essential,key_19983
esco,key_21354,essential,key_19642
esco,key_21354,essential,key_19590
esco,key_21354,essential,key_20217
esco,key_21355,essential,key_20153
esco,key_21355,essential,key_19424
esco,key_21355,essential,key_19933
esco,key_21356,essential,key_20056
esco,key_21356,optional,key_19988
esco,key_21356,optional,key_20355
esco,key_21358,optional,key_20417
esco,key_21359,essential,key_19652
esco,key_21359,essential,key_19933
esco,key_21359,essential,key_20232
esco,key_21360,essential,key_20014
esco,key_21360,optional,key_19827
esco,key_21360,optional,key_20205
esco,key_21362,optional,key_20162
esco,key_21363,essential,key_19544
esco,key_21365,essential,key_19556
esco,key_21365,optional,key_19651
esco,key_21365,optional,key_19734
esco,key_21365,optional,key_19872
esco,key_21366,essential,key_19590
esco,key_21366,optional,key_19880
esco,key_21368,essential,key_19741
esco,key_21368,essential,key_19758
esco,key_21368,essential,key_20386
esco,key_21369,essential,key_20203
esco,key_21369,essential,key_19655
esco,key_21369,essential,key_20169
esco,key_21369,optional,key_20139
esco,key_21371,optional,key_19601
esco,key_21371,optional,key_20310
esco,key_21372,essential,key_20386
esco,key_21372,essential,key_20409
esco,key_21372,optional,key_19497
esco,key_21372,optional,key_20238
esco,key_21373,optional,key_19590
esco,key_21374,essential,key_19652
esco,key_21374,essential,key_19933
esco,key_21374,essential,key_20232
esco,key_21376,essential,key_20056
esco,key_21376,essential,key_19458
esco,key_21376,essential,key_19730
esco,key_21376,essential,key_20096
esco,key_21377,essential,key_19543
esco,key_21377,essential,key_19875
esco,key_21378,essential,key_20025
esco,key_21378,essential,key_20154
esco,key_21378,optional,key_20179
esco,key_21379,essential,key_20417
esco,key_21379,essential,key_19646
esco,key_21379,optional,key_19516
esco,key_21380,essential,key_19586
esco,key_21380,optional,key_19600
esco,key_21380,optional,key_20226
esco,key_21380,optional,key_19515
esco,key_21380,optional,key_19788
esco,key_21382,essential,key_19458
esco,key_21382,essential,key_20002
esco,key_21382,essential,key_20154
esco,key_21383,essential,key_20192
esco,key_21383,essential,key_19778
esco,key_21383,essential,key_19784
esco,key_21383,essential,key_19851
esco,key_21384,essential,key_20386
esco,key_21384,optional,key_19451
esco,key_21384,optional,key_19865
esco,key_21384,optional,key_19942
esco,key_21386,essential,key_20409
esco,key_21386,optional,key_20351
esco,key_21387,essential,key_19857
esco,key_21388,optional,key_19960
esco,key_21388,optional,key_19778
esco,key_21389,optional,key_20085
esco,key_21390,optional,key_19472
esco,key_21390,optional,key_20034
esco,key_21390,optional,key_20331
esco,key_21391,essential,key_19652
esco,key_21391,essential,key_19933
esco,key_21391,essential,key_20232
esco,key_21392,essential,key_19886
esco,key_21392,essential,key_20007
esco,key_21392,optional,key_20403
esco,key_21393,essential,key_20016
esco,key_21393,essential,key_20259
esco,key_21393,essential,key_19860
esco,key_21393,optional,key_20124
esco,key_21394,essential,key_20333
esco,key_21394,essential,key_19633
esco,key_21394,optional,key_20045
esco,key_21394,optional,key_19537
esco,key_21394,optional,key_19620
esco,key_21395,essential,key_19713
esco,key_21395,essential,key_20376
esco,key_21395,optional,key_19499
esco,key_21395,optional,key_19859
