"PARENTOBJECTTYPE","PARENTID","CHILDID","CHILDOBJECTTYPE"
"occupationgroup","key_395","key_396","occupationgroup"
"occupationgroup","key_396","key_397","occupationgroup"
"occupationgroup","key_396","key_398","occupationgroup"
"occupationgroup","key_396","key_399","occupationgroup"
"occupationgroup","key_396","key_400","occupationgroup"
"occupationgroup","key_395","key_401","occupationgroup"
"occupationgroup","key_401","key_402","occupationgroup"
"occupationgroup","key_401","key_403","occupationgroup"
"occupationgroup","key_401","key_404","occupationgroup"
"occupationgroup","key_401","key_405","occupationgroup"
"occupationgroup","key_395","key_406","occupationgroup"
"occupationgroup","key_406","key_407","occupationgroup"
"occupationgroup","key_394","key_408","occupationgroup"
"occupationgroup","key_408","key_409","occupationgroup"
"occupationgroup","key_409","key_410","occupationgroup"
"occupationgroup","key_408","key_411","occupationgroup"
"occupationgroup","key_411","key_412","occupationgroup"
"occupationgroup","key_411","key_413","occupationgroup"
"occupationgroup","key_411","key_414","occupationgroup"
"occupationgroup","key_411","key_415","occupationgroup"
"occupationgroup","key_394","key_416","occupationgroup"
"occupationgroup","key_416","key_417","occupationgroup"
"occupationgroup","key_417","key_418","occupationgroup"
"occupationgroup","key_416","key_419","occupationgroup"
"occupationgroup","key_419","key_420","occupationgroup"
"occupationgroup","key_416","key_421","occupationgroup"
"occupationgroup","key_421","key_422","occupationgroup"
"occupationgroup","key_416","key_423","occupationgroup"
"occupationgroup","key_423","key_424","occupationgroup"
"occupationgroup","key_425","key_426","occupationgroup"
"occupationgroup","key_426","key_427","occupationgroup"
"occupationgroup","key_427","key_428","occupationgroup"
"occupationgroup","key_427","key_429","occupationgroup"
"occupationgroup","key_427","key_430","occupationgroup"
"occupationgroup","key_427","key_431","occupationgroup"
"occupationgroup","key_427","key_432","occupationgroup"
"occupationgroup","key_427","key_433","occupationgroup"
"occupationgroup","key_426","key_434","occupationgroup"
"occupationgroup","key_434","key_435","occupationgroup"
"occupationgroup","key_434","key_436","occupationgroup"
"occupationgroup","key_434","key_437","occupationgroup"
"occupationgroup","key_434","key_438","occupationgroup"
"occupationgroup","key_434","key_439","occupationgroup"
"occupationgroup","key_434","key_440","occupationgroup"
"occupationgroup","key_434","key_441","occupationgroup"
"occupationgroup","key_426","key_442","occupationgroup"
"occupationgroup","key_442","key_443","occupationgroup"
"occupationgroup","key_442","key_444","occupationgroup"
"occupationgroup","key_442","key_445","occupationgroup"
"occupationgroup","key_425","key_446","occupationgroup"
"occupationgroup","key_446","key_447","occupationgroup"
"occupationgroup","key_447","key_448","occupationgroup"
"occupationgroup","key_447","key_449","occupationgroup"
"occupationgroup","key_447","key_450","occupationgroup"
"occupationgroup","key_447","key_451","occupationgroup"
"occupationgroup","key_447","key_452","occupationgroup"
"occupationgroup","key_446","key_453","occupationgroup"
"occupationgroup","key_453","key_454","occupationgroup"
"occupationgroup","key_453","key_455","occupationgroup"
"occupationgroup","key_453","key_456","occupationgroup"
"occupationgroup","key_453","key_457","occupationgroup"
"occupationgroup","key_446","key_458","occupationgroup"
"occupationgroup","key_458","key_459","occupationgroup"
"occupationgroup","key_458","key_460","occupationgroup"
"occupationgroup","key_458","key_461","occupationgroup"
"occupationgroup","key_458","key_462","occupationgroup"
"occupationgroup","key_425","key_463","occupationgroup"
"occupationgroup","key_463","key_464","occupationgroup"
"occupationgroup","key_464","key_465","occupationgroup"
"occupationgroup","key_464","key_466","occupationgroup"
"occupationgroup","key_464","key_467","occupationgroup"
"occupationgroup","key_464","key_468","occupationgroup"
"occupationgroup","key_464","key_469","occupationgroup"
"occupationgroup","key_464","key_470","occupationgroup"
"occupationgroup","key_464","key_471","occupationgroup"
"occupationgroup","key_464","key_472","occupationgroup"
"occupationgroup","key_464","key_473","occupationgroup"
"occupationgroup","key_463","key_474","occupationgroup"
"occupationgroup","key_474","key_475","occupationgroup"
"occupationgroup","key_474","key_476","occupationgroup"
"occupationgroup","key_474","key_477","occupationgroup"
"occupationgroup","key_425","key_478","occupationgroup"
"occupationgroup","key_478","key_479","occupationgroup"
"occupationgroup","key_479","key_480","occupationgroup"
"occupationgroup","key_479","key_481","occupationgroup"
"occupationgroup","key_479","key_482","occupationgroup"
"occupationgroup","key_478","key_483","occupationgroup"
"occupationgroup","key_483","key_484","occupationgroup"
"occupationgroup","key_483","key_485","occupationgroup"
"occupationgroup","key_425","key_486","occupationgroup"
"occupationgroup","key_486","key_487","occupationgroup"
"occupationgroup","key_487","key_488","occupationgroup"
"occupationgroup","key_487","key_489","occupationgroup"
"occupationgroup","key_487","key_490","occupationgroup"
"occupationgroup","key_487","key_491","occupationgroup"
"occupationgroup","key_487","key_492","occupationgroup"
"occupationgroup","key_487","key_493","occupationgroup"
"occupationgroup","key_486","key_494","occupationgroup"
"occupationgroup","key_494","key_495","occupationgroup"
"occupationgroup","key_494","key_496","occupationgroup"
"occupationgroup","key_494","key_497","occupationgroup"
"occupationgroup","key_486","key_498","occupationgroup"
"occupationgroup","key_498","key_499","occupationgroup"
"occupationgroup","key_498","key_500","occupationgroup"
"occupationgroup","key_498","key_501","occupationgroup"
"occupationgroup","key_498","key_502","occupationgroup"
"occupationgroup","key_498","key_503","occupationgroup"
"occupationgroup","key_498","key_504","occupationgroup"
"occupationgroup","key_486","key_505","occupationgroup"
"occupationgroup","key_505","key_506","occupationgroup"
"occupationgroup","key_505","key_507","occupationgroup"
"occupationgroup","key_505","key_508","occupationgroup"
"occupationgroup","key_505","key_509","occupationgroup"
"occupationgroup","key_505","key_510","occupationgroup"
"occupationgroup","key_511","key_512","occupationgroup"
"occupationgroup","key_512","key_513","occupationgroup"
"occupationgroup","key_513","key_514","occupationgroup"
"occupationgroup","key_513","key_515","occupationgroup"
"occupationgroup","key_513","key_516","occupationgroup"
"occupationgroup","key_513","key_517","occupationgroup"
"occupationgroup","key_512","key_518","occupationgroup"
"occupationgroup","key_518","key_519","occupationgroup"
"occupationgroup","key_518","key_520","occupationgroup"
"occupationgroup","key_512","key_521","occupationgroup"
"occupationgroup","key_521","key_522","occupationgroup"
"occupationgroup","key_521","key_523","occupationgroup"
"occupationgroup","key_512","key_524","occupationgroup"
"occupationgroup","key_524","key_525","occupationgroup"
"occupationgroup","key_524","key_526","occupationgroup"
"occupationgroup","key_524","key_527","occupationgroup"
"occupationgroup","key_512","key_528","occupationgroup"
