originalSkillUri,originalSkillType,relationType,relatedSkillType,relatedSkillUri
http://data.europa.eu/esco/skill/06792b9d-b287-46ad-aa0e-1ae7efe13293,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ad536e6e-7333-4d86-bea6-130ca4ed9ee3
http://data.europa.eu/esco/skill/06aac0bf-3bfd-42b3-a334-39c4f4055da0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/264c14a5-d025-4916-a378-0a85f16adb3f
http://data.europa.eu/esco/skill/06aac0bf-3bfd-42b3-a334-39c4f4055da0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/edff6d20-660d-4d33-b412-9a5b664a14be
http://data.europa.eu/esco/skill/06b1f593-ac31-42ba-a2cd-5d86c755b416,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/563d14b2-537c-40c0-b37c-2a9b68af8960
http://data.europa.eu/esco/skill/06b1f593-ac31-42ba-a2cd-5d86c755b416,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/fb7b6c08-4952-4017-9f67-d23445d5882d
http://data.europa.eu/esco/skill/06bf61f2-9df5-489d-8268-49fd8e3c34d3,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7e234724-ac35-4a27-824d-90ce6d48cdcc
http://data.europa.eu/esco/skill/06bf62ec-3316-49b7-989f-a47fe61f8987,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b8931778-5f34-41a3-8200-b52357f70e74
http://data.europa.eu/esco/skill/06c4a403-2614-40c6-a7ea-4a1fc267f053,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b4195435-179b-49ec-beab-58f6284da4c8
http://data.europa.eu/esco/skill/06e347f2-2504-4ee8-b7f7-8d9542f56207,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/06f33d6a-f7a7-4a2b-baa5-8c3c53bd1a9c
http://data.europa.eu/esco/skill/06f3473a-0057-4992-b6f2-3bf606462ed0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/53f5e93b-a7f7-4315-9130-857bd62e6ee4
http://data.europa.eu/esco/skill/06f3473a-0057-4992-b6f2-3bf606462ed0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8881a9c2-bd07-4954-bf27-c1f8acca9af0
http://data.europa.eu/esco/skill/06f3473a-0057-4992-b6f2-3bf606462ed0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/db706041-f830-4799-9b11-c75ce2178e03
http://data.europa.eu/esco/skill/07197605-141a-4c85-8995-00614de16c87,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8c3ac8d1-5349-45bb-9006-e073ee3b5d16
http://data.europa.eu/esco/skill/07197605-141a-4c85-8995-00614de16c87,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/fcc64184-33d5-4e4a-8d28-0993d5685c39
http://data.europa.eu/esco/skill/0719ac4d-9d0f-44ae-9067-5c29c2c343ef,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7ae62140-fe02-4ee3-a0c5-fb5668a2870d
http://data.europa.eu/esco/skill/0719ac4d-9d0f-44ae-9067-5c29c2c343ef,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/947e6a15-5539-43e2-b62f-6a52fd57e0a0
http://data.europa.eu/esco/skill/071a4197-06b3-4226-b9a1-efd15913280a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/4ddd2c3e-db95-4299-bbc6-f206820ef4c2
http://data.europa.eu/esco/skill/071a4197-06b3-4226-b9a1-efd15913280a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/df958b10-9e1c-4a80-9170-5572a5366e84
http://data.europa.eu/esco/skill/071de01d-c665-4984-9272-63e02b65b471,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/49fcd628-1025-4e11-9feb-a24f64d0fced
http://data.europa.eu/esco/skill/071f0eca-4189-433f-9d6c-edde50593300,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b5a7c34c-96f4-4136-9c6c-96a4d0f1df37
http://data.europa.eu/esco/skill/072f35a1-98e7-4a6c-9a19-474ace5644da,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b115cabc-c030-45b2-ac8e-922d45716183
http://data.europa.eu/esco/skill/072f35a1-98e7-4a6c-9a19-474ace5644da,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/bda1c8da-0ead-4d38-93ff-f899d0402fde
http://data.europa.eu/esco/skill/074dd1d8-2ae6-494b-9ca9-43772643174b,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d3dd0329-9768-4996-94a8-284e9819a4eb
http://data.europa.eu/esco/skill/077fb5d5-a9a2-4e27-b1b0-fe3149ba3da0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1236128d-9bb4-4d94-bc1e-40fd14824280
http://data.europa.eu/esco/skill/077fb5d5-a9a2-4e27-b1b0-fe3149ba3da0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2d6904db-9e16-42a5-bc12-c5acb8bfab18
http://data.europa.eu/esco/skill/078098e1-01f7-4654-9ddd-016f4063b54d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/4a752bd2-9fe9-4539-ab5a-8edc0dec6ef0
http://data.europa.eu/esco/skill/07889c08-7220-47c8-96f7-6068fbea00dc,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c5e8abde-d2ba-4e8e-a65e-720b71180666
http://data.europa.eu/esco/skill/07c73859-2c3f-4810-8735-53656f6944f9,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c4c51507-f669-4740-abf0-9bee87732185
http://data.europa.eu/esco/skill/07d3074b-f5cd-420a-bdf8-c8d643563ea5,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/359b5031-74da-418f-bd97-6f4e66eb9851
http://data.europa.eu/esco/skill/07d3074b-f5cd-420a-bdf8-c8d643563ea5,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9f817e84-da26-4e80-a3ea-0019045614ee
http://data.europa.eu/esco/skill/07dcecd9-b629-40cf-aea9-dbd62e77f841,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b4195435-179b-49ec-beab-58f6284da4c8
http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3a5231a0-8c30-48ee-b671-08e2debd4441
http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53
http://data.europa.eu/esco/skill/07ebe761-763e-4bf8-8cb7-c16da0d66981,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ac4d654c-78c2-4853-990b-9e6264b96bea
http://data.europa.eu/esco/skill/08181263-ce78-483a-8ba6-5ba8fe0726cc,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7cc80984-8c8a-4e03-8fda-b76b4198d1f0
http://data.europa.eu/esco/skill/08181263-ce78-483a-8ba6-5ba8fe0726cc,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7d1d6486-5ba3-4d05-a00a-52fe60a3ff58
http://data.europa.eu/esco/skill/08365fba-e874-497b-aa9a-1c09d2aecd4d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/75151b44-d942-408a-a7e8-d72bee95227b
http://data.europa.eu/esco/skill/083d79ab-03c1-46f6-872d-68fef084e899,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/090b7d62-bd5b-48c8-a339-d33e7992a9ca
http://data.europa.eu/esco/skill/083d79ab-03c1-46f6-872d-68fef084e899,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/0be7c835-a562-416f-8c35-67abd0995b4d
http://data.europa.eu/esco/skill/0868eef3-2213-4572-9343-74931345a7d3,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c
http://data.europa.eu/esco/skill/08881cb7-5331-4b11-9442-4d7c9fce749e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/824fc4ec-4217-46c5-8a5c-f752bb0d2d73
http://data.europa.eu/esco/skill/08881cb7-5331-4b11-9442-4d7c9fce749e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/9d75efb9-0c77-4f86-b5e7-99100808564a
http://data.europa.eu/esco/skill/088c1b82-a759-442e-bb78-128c3ee3a3a8,skill/competence,essential,skill/competence,http://data.europa.eu/esco/skill/45bd80e7-ead6-4adf-9053-0356ad0f2415
http://data.europa.eu/esco/skill/088c1b82-a759-442e-bb78-128c3ee3a3a8,skill/competence,essential,skill/competence,http://data.europa.eu/esco/skill/6358c69e-a54d-4efe-9fc6-3976148981df
http://data.europa.eu/esco/skill/088c1b82-a759-442e-bb78-128c3ee3a3a8,skill/competence,essential,skill/competence,http://data.europa.eu/esco/skill/f264ce55-d1bf-4be5-9c25-08f9c14ed5e0
http://data.europa.eu/esco/skill/0898017f-4f6f-4654-807d-1bbe11df100c,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/0ab9d433-10e5-4683-ae54-4687179a5259
http://data.europa.eu/esco/skill/0898017f-4f6f-4654-807d-1bbe11df100c,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/48fd824b-aedf-4613-9fde-3099d88feba7
http://data.europa.eu/esco/skill/0898017f-4f6f-4654-807d-1bbe11df100c,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7bb85eab-18df-437c-adce-7b729abb315e
http://data.europa.eu/esco/skill/089af6fe-a65e-4271-a232-b2d97ba6f43a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3fe84b03-b2a5-450e-9210-10c124af738c
http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/081d7679-5070-4777-bece-a28c49f15636
http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3419fac9-575d-4492-a018-edff6f4dae26
http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/6f5850ea-5785-4e2c-b062-743066fd5bdb
http://data.europa.eu/esco/skill/08a5f6dd-d3dd-4371-9919-6d730f34499c,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8248a071-5307-4a64-a62d-643a35ec31e2
http://data.europa.eu/esco/skill/08be1642-5cbe-485e-a1e5-3921ecaea755,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8df3dcf5-8ede-4e03-a69c-c8cf01eff429
http://data.europa.eu/esco/skill/08cdc2d8-3b6d-491b-8c0e-f631855c8083,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3e71ddfd-fff4-4c8d-a510-a46f4e2edb6b
http://data.europa.eu/esco/skill/08cdc2d8-3b6d-491b-8c0e-f631855c8083,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/df958b10-9e1c-4a80-9170-5572a5366e84
http://data.europa.eu/esco/skill/08cdc2d8-3b6d-491b-8c0e-f631855c8083,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/ef539e4d-8907-4a88-b2f7-8f8fa95e3117
http://data.europa.eu/esco/skill/08ee68b2-0a6d-4bdf-a870-a36c0dc8064e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
http://data.europa.eu/esco/skill/08f6ffcf-4d86-43fe-a94e-f216de331f98,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/69ce43f9-c8f9-4efb-8b8c-3c4a9ba3db88
http://data.europa.eu/esco/skill/08fd2839-670c-4f16-8024-97437f2035ab,knowledge,essential,knowledge,http://data.europa.eu/esco/skill/de03f4fd-c147-4477-a048-7109e5ba2d6f
http://data.europa.eu/esco/skill/08fd2839-670c-4f16-8024-97437f2035ab,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1c460d2d-90c6-4fc9-ad49-febb6e15605a
http://data.europa.eu/esco/skill/08fd2839-670c-4f16-8024-97437f2035ab,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/62bf2e21-2613-47f1-a624-fe0fc925e671
http://data.europa.eu/esco/skill/08fd2839-670c-4f16-8024-97437f2035ab,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b0560439-14eb-41d1-aa53-1938efc24123
http://data.europa.eu/esco/skill/08fd2839-670c-4f16-8024-97437f2035ab,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f130eab9-64a5-47f8-a63e-e4788aa935ce
http://data.europa.eu/esco/skill/09024161-e90d-47a4-aa78-90bc9244b58d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/119acb15-fff5-4475-80fe-d7de24023909
http://data.europa.eu/esco/skill/09024161-e90d-47a4-aa78-90bc9244b58d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/309bc48b-2899-4396-9242-efc26c0e1aee
http://data.europa.eu/esco/skill/09024161-e90d-47a4-aa78-90bc9244b58d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3cbe8b8d-69ba-4faa-9a7c-4cb95769df88
http://data.europa.eu/esco/skill/09024161-e90d-47a4-aa78-90bc9244b58d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/4bc7fcff-54a5-4ff0-8f5e-a7c2479b522c
http://data.europa.eu/esco/skill/09024161-e90d-47a4-aa78-90bc9244b58d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/513673ed-7007-4aa8-a803-e71162ec0e5d
http://data.europa.eu/esco/skill/0904fbfb-9afa-4439-a21b-c498ef2fa3f7,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/5ed83764-c32f-402d-b5b3-168cddfbe4c5
http://data.europa.eu/esco/skill/090ae6b3-12ab-4c72-b98a-17b790cf416e,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/699d61dd-7e3f-40e6-87d5-2bd609055761
http://data.europa.eu/esco/skill/09276365-d4a2-45d0-a5c6-3b25e306f6d9,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1a080b07-406e-4a2e-b316-fc766f2e6e2d
http://data.europa.eu/esco/skill/094479ed-3581-4953-813a-17e6a324981f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/fd61cec0-cfab-4a4a-9157-e8f21e612116
http://data.europa.eu/esco/skill/095656c3-7a65-4c17-8a05-14c660c62a06,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1cca610d-2afc-44a7-97fc-f2262fb5fc75
http://data.europa.eu/esco/skill/095656c3-7a65-4c17-8a05-14c660c62a06,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/82fc3feb-752b-4d49-803d-c08a717917aa
http://data.europa.eu/esco/skill/0959a14b-9743-4d71-93ba-a1fefa56e5ae,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c4118654-695f-44bc-b9d3-1b26f3a955f8
http://data.europa.eu/esco/skill/097098fc-6d89-44e9-9305-98ac5c0a78ac,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/2465763d-2bc8-4d76-8705-4755a2a120ce
http://data.europa.eu/esco/skill/097098fc-6d89-44e9-9305-98ac5c0a78ac,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/511baf74-fc73-4425-81d9-9c4a7b6207f8
http://data.europa.eu/esco/skill/097098fc-6d89-44e9-9305-98ac5c0a78ac,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f40f94f2-1d6d-47db-8005-11e0d7cc8d2e
http://data.europa.eu/esco/skill/097d567e-d628-41f9-b551-b9fa877fb214,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d90bad2f-7fcc-4e85-a02f-ba4837732892
http://data.europa.eu/esco/skill/098498a8-d57f-4ddd-b5bf-16e46475e768,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/35df8d0d-3cc7-4c7e-a260-094ab1b1604b
http://data.europa.eu/esco/skill/098a4bcc-05b1-41c2-a503-109a4f4ef035,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/3050790b-579a-45c6-bd1f-fea843b414c0
http://data.europa.eu/esco/skill/0990d0a7-63f7-4550-bd8e-8c20c17353f2,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/8296eb2d-c9bf-41fc-be72-781383c51298
http://data.europa.eu/esco/skill/09be5c9a-aaa4-4fe7-a701-982f492e93ac,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/0302f93a-0d38-4c00-bc37-eda17b6316ea
http://data.europa.eu/esco/skill/09cac140-367e-45f5-b19f-6430e75e5a2a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/272b53d5-8a03-43d1-b0ba-e93dcd9dbcdf
http://data.europa.eu/esco/skill/09cac140-367e-45f5-b19f-6430e75e5a2a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/95930ceb-4d39-44d1-a361-b60bad7df2e5
http://data.europa.eu/esco/skill/09d6ed43-95a1-4492-8bd7-d01039285afa,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/50b631f8-1ed7-46f5-9b47-96169d06c726
http://data.europa.eu/esco/skill/09d79759-316b-48fe-b95d-a7b5954fb74f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1aa0f58e-790d-4965-afd2-18c581481c0c
http://data.europa.eu/esco/skill/09d79759-316b-48fe-b95d-a7b5954fb74f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/7566f0b4-7f6e-455c-abb5-ec58e57f7e17
http://data.europa.eu/esco/skill/09dcef82-f470-49b0-9fa7-795443c79a9d,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/204cd81a-b1f0-467c-8c5c-17e723eb62fd
http://data.europa.eu/esco/skill/09e7cd13-ea36-4694-afe5-f34373759392,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/13f22eb5-e3a8-405a-9d89-c8124d4a239a
http://data.europa.eu/esco/skill/09fd83e2-2e47-4e56-9200-0393c05f9a71,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/e7c81380-0d7f-45f6-ac99-3bbf1167b464
http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694
http://data.europa.eu/esco/skill/0a06b0a8-d931-44ba-b85a-3e0e617261c3,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/c5a80bb0-31e6-4de0-868c-00a0f9b88b47
http://data.europa.eu/esco/skill/0a30a7df-750a-4df3-9a70-f537c5d14277,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/b0132abb-7e1f-4b03-ae15-c7de85e6e8ca
http://data.europa.eu/esco/skill/0a30e5a8-60a8-4fda-9f89-8e9cee38da5a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/99207709-d076-4cce-ba38-e90d3bb28806
http://data.europa.eu/esco/skill/0a43729f-2a79-4dae-9faa-95520daae79f,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f75b740c-b36c-495e-bc67-efe347bbc6b5
http://data.europa.eu/esco/skill/0a71a150-17fd-448e-a5b8-19fbea76d569,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1f632076-fd9b-4b18-a9a2-b59a59181d3e
http://data.europa.eu/esco/skill/0a74ff59-62a8-4942-9063-10fea819e19a,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/089ddb19-1c7a-43ff-ba64-070f7ce4787a
http://data.europa.eu/esco/skill/0a776a56-6ec1-4790-84b3-46d0be706806,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/286d0e0d-48e9-4210-b110-b1fbf04c35f1
http://data.europa.eu/esco/skill/0a776a56-6ec1-4790-84b3-46d0be706806,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f6f22c8e-249e-4e82-9528-6779a947b265
http://data.europa.eu/esco/skill/0ab24557-4912-45e5-981e-c350804440e0,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/f266380e-9830-44db-8f93-60a6e8b9a1b6
http://data.europa.eu/esco/skill/0ad6d5e8-593f-4191-843c-439b23a468ca,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee
http://data.europa.eu/esco/skill/0ad82f5a-084b-40d2-afda-dbde03811a24,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/29d37533-c151-40a2-82f1-7f65f2548f6e
http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28
http://data.europa.eu/esco/skill/0af529ff-a95d-419b-ab2a-335f6894a966,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb
http://data.europa.eu/esco/skill/0b034df5-6d36-4a4c-932e-d348850d5cb6,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/59bfa2b4-c5e0-44d6-afe2-991d173516ba
http://data.europa.eu/esco/skill/0b034df5-6d36-4a4c-932e-d348850d5cb6,knowledge,optional,knowledge,http://data.europa.eu/esco/skill/d5e53e8c-ea8f-47fb-a715-6edcf3842ca6
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/113b4428-0a31-4199-8496-070af7854b91
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/1d1fedcb-4995-44ac-90f5-f31a157ce512
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/429062f1-a958-43ea-83dd-4e1af078c156
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/5cd1930c-278d-4929-b413-27352f5b3687
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/609a8ac1-9d29-4237-9886-596dbbe7ca8a
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/7a147904-22b3-498a-b4d9-7bceeb86b45d
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/7a93e22f-54d8-4bf0-9213-d711f6601b49
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/9bf266a6-188b-4d17-a22f-2f266d76832b
http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,skill/competence,optional,skill/competence,http://data.europa.eu/esco/skill/a44c0ed6-68b1-457a-9c6d-ea8487bdfeb2
