"ID","ORIGINURI","UUIDHISTORY","CODE","SCOPENOTE","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671b2ebd2bf665349a3da","http://data.europa.eu/esco/isced-f/0232","7b31bf31-7e69-46f1-8619-178c8713ae00
3cb6dc7e-9dc9-483a-803c-f985ba8cc5cc
50e1d56b-65d0-4b51-84ca-3d2cc72f8a02
d49935bf-aef1-4660-9808-e22f6f2514fc
d0cd89f5-76f9-46fa-9d05-d0a50e68d544","","","literature and linguistics","literature and linguistics","Literature and linguistics is here defined as the study of language(s) intended for native, fluent or competent speakers of the language. It includes the study of related literature and linguistics and may or may not include the structure and composition of the language.
Programmes and qualifications with the following main content are classified here:
Creative writing
First language
Indigenous languages
Linguistics
Literature
'Mother tongue' languages
Native first languages

=== Inclusions
Languages taught as the first language ('mother tongue'), even if the language is not the national language of the country of study (e.g. programmes for immigrants in their home or first language) are included here. Local and regional languages are included here if they are first languages spoken by a significant minority in the country and are intended for at least competent speakers of the language.
Study of comparative literature is included here. Study of general linguistics (not related to the study of a particular language) is included here. Study of literature in general (not combined with study of a special language) is included here.

=== Exclusions
Language programmes are excluded from this detailed field if the language is taught as a foreign or a second language, and are then included in 0231 'Language acquisition'.
Programmes in literacy and numeracy are excluded from this detailed field and included in detailed field 0021 'Literacy and numeracy'.
Sign language programmes are excluded from this detailed field and included in detailed field 0231 'Language acquisition'."
"687671b2ebd2bf665349a3db","http://data.europa.eu/esco/isced-f/0239","f8d489d4-d320-4e1f-8ead-885da9316fdd
c93b4f6e-0dae-4869-b0e6-edb65393e27f
ae4b2c05-3b53-48ad-9cd6-d97e3ad90728
76f24c4e-b55d-48e9-822f-c50a5347685e
73ab4ef4-53eb-499f-8646-f763260cfdab","","","languages not elsewhere classified","languages not elsewhere classified",""
"687671b2ebd2bf665349a3dc","http://data.europa.eu/esco/isced-f/028","1979494f-90d2-44e5-ab1c-a4611cdcb9b2
26f3b616-f2b5-414a-a3eb-a7725cb2c1e7
cef30f01-f672-4348-af93-57096f3af630
72bfa57f-da33-42b7-ab74-bb315b1a6473
3ac0dafa-2aa3-41b6-9575-d08759b85e37","","","inter-disciplinary programmes and qualifications involving arts and humanities","inter-disciplinary programmes and qualifications involving arts and humanities",""
"687671b2ebd2bf665349a3dd","http://data.europa.eu/esco/isced-f/0288","c2697c4a-ee45-40d6-8f06-96331758286a
1921aa22-8ac5-45ae-9bb1-e493de078b4f
1b871a7e-7459-49c9-b6d6-f9ecdc8fbf78
d179cd55-e605-4c86-ad0d-59a7e2959e10
0d8c45c9-230a-4ee4-9bc4-db090e5f221d","","","inter-disciplinary programmes and qualifications involving arts and humanities","inter-disciplinary programmes and qualifications involving arts and humanities","Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to arts and humanities are classified here."
"687671b2ebd2bf665349a3de","http://data.europa.eu/esco/isced-f/029","d5290803-1b44-4b21-85b1-cead84aaca5c
b6cac7c7-172c-4d93-9d38-0e021c8f4772
017052b8-ccd4-4385-a596-d3e8eb7ab673
c16a0870-8601-42e5-b25d-5a7d0e40192b
8d8a94a6-4f75-4aff-98a7-8a7da0e59145","","","arts and humanities not elsewhere classified","arts and humanities not elsewhere classified",""
"687671b2ebd2bf665349a3df","http://data.europa.eu/esco/isced-f/0299","e7f43533-6967-4791-93bb-1135ee06c1b8
a0d0833a-89ad-421c-9833-0ec545ea889f
5c871327-624e-4f77-841f-30fde4dfeeca
fabc08ce-cef8-4eae-bc3f-d7617aa3f2aa
d9050d04-ff8c-44b8-b100-87b9074a7c3e","","","arts and humanities not elsewhere classified","arts and humanities not elsewhere classified",""
"687671b2ebd2bf665349a3e0","http://data.europa.eu/esco/isced-f/03","8f05b480-6b55-4955-a5b6-d19f27a1ba86
f7c17f92-c5a9-4b21-84b6-b30ba8370c66
2880486f-dc59-46fb-a341-4a3b3d717ca1
208db8d0-b8dc-4bc3-b76b-ff7cc0136523
b64743ba-56a8-4005-82d4-c7e001154c84","","","social sciences, journalism and information","social sciences, journalism and information",""
"687671b2ebd2bf665349a3e1","http://data.europa.eu/esco/isced-f/030","93707f24-11c4-4f6d-9997-0b3a7e706ca1
bc3f2a38-213f-4f9e-bbce-04272c4ce1d5
e2ac2cb9-7a8e-4681-b88c-deabbfd53dcc
567f166e-ff93-443e-b6a0-56a37c35a964
4c7704e7-b754-403b-896e-1919901f557f","","","social sciences, journalism and information not further defined","social sciences, journalism and information not further defined",""
"687671b2ebd2bf665349a3e2","http://data.europa.eu/esco/isced-f/0300","818abb7b-99ec-46cf-b35f-87608fcdc9e2
ef227bd3-895f-4128-b1da-9a601d1fdbe0
c6eb40a0-6ce2-4c02-a7a3-ee159759ed3e
8dbb2c61-0ea4-444c-95de-a4b5eee3eda0
82246bb8-2d5d-4231-819d-65a013523858","","","social sciences, journalism and information not further defined","social sciences, journalism and information not further defined",""
"687671b2ebd2bf665349a3e3","http://data.europa.eu/esco/isced-f/031","e273de1b-9664-410f-9596-aeec9bcdfdf1
8a1c95b6-6ecf-4b99-b1a4-27e9fc988cb7
15a48195-f7ed-46c4-823c-08406106a8fa
ef5c7184-04d5-44db-9866-d030aeca6fbd
acb4a9e2-3a9c-4856-aaa7-68d38c32d7a4","","","social and behavioural sciences","social and behavioural sciences",""
"687671b2ebd2bf665349a3e4","http://data.europa.eu/esco/isced-f/0310","cf70a76f-1399-4fb8-97c3-a444b911fdd4
97097981-034e-4fef-947f-071180e23b11
3a7eaeb2-aab6-4b7c-89f9-d2b953bbeae4
491ff050-ca18-4024-8d2f-d7463daa7d02
317a5207-0082-4662-b20f-674e7150b026","","","social and behavioural sciences not further defined","social and behavioural sciences not further defined",""
"687671b2ebd2bf665349a3e5","http://data.europa.eu/esco/isced-f/0311","bb67c67b-eb75-46be-ae7a-20e8aabec43c
118a5fe7-4eff-4256-9ce5-cd60c1500989
07800507-2f7e-40a4-801d-64ee5c80a07d
2ca85ac4-f0d2-4992-95bb-a787788149ef
3a6a02d5-39df-453c-a42d-1849afdb03f5","","","economics","economics","Economics is the study of economic policy, economic theory and economic decisionmaking.
Programmes and qualifications with the following main content are classified here:
Econometrics
Economic history
Economics
Political economics

=== Exclusions
Study of economics where emphasis is given to business studies is excluded from this detailed field and classified under 041 'Business and administration'. Study of home economics is excluded from this detailed field and included in the detailed field 1011 'Domestic services'."
"687671b2ebd2bf665349a3e6","http://data.europa.eu/esco/isced-f/0312","e9725bf2-2956-41a8-959a-a90380a440dc
4840dfaa-50d4-480e-b2f6-5162a0b16e85
8bd843a4-9be7-4a18-bcd9-f426903ea65c
5c3495f1-9785-41fd-bc09-0be1934836d4
64e38f83-5cf7-498b-a14d-b42838394202","","","political sciences and civics","political sciences and civics","Political sciences and civics is the study of government and political principles or practice. The study of the rights and duties of the citizens are included here.
Programmes and qualifications with the following main content are classified here:
Civics
Human rights
International relations
Peace and conflict studies
Political history
Political science
Public policy studies

=== Exclusions
Study of political economics is excluded from this detailed field and included in the detailed field 0311 'Economics'."
"687671b2ebd2bf665349a3e7","http://data.europa.eu/esco/isced-f/0313","589460a9-83f8-4b33-a5d2-7ad7ce661fb6
ff01aca4-66a1-425f-ae89-e70a01157e5c
fee2a970-a619-4440-9e26-4972347e4ad3
4cf53de1-3d68-4d94-83eb-c8555eafa434
f301fac8-7f28-40c2-86cb-594b47f258db","","","psychology","psychology","Psychology is the study of the human mind and behaviour as a result of individual differences, experience and environment.
Programmes and qualifications with the following main content are classified here:
Cognitive science
Psychoanalysis
Psychology
Psychotherapy"
"687671b2ebd2bf665349a3e8","http://data.europa.eu/esco/isced-f/0314","2af5edf8-36cd-4d87-b8b9-0daae9fa28e7
e6bc2697-33d7-4487-903f-0358fcdbe09e
76ab9eb9-183a-45f9-9c48-5f05553176e4
fda2e48f-785e-4e72-a556-5c1b9a639d94
e813a331-1daa-4f0d-be33-ad724aa9f1d4","","","sociology and cultural studies","sociology and cultural studies","Sociology and cultural studies is the study of human beings and the way they behave in groups and in relation to society. The study of ethnology and social anthropology are included here, likewise the study of human and social geography.
Programmes and qualifications with the following main content are classified here:
Criminology
Cultural geography
Cultural studies
Demography/population studies
Ethnology
Gender studies
Social anthropology
Sociology

=== Exclusions
Social welfare where emphasis is given to practical social work is excluded from this detailed field and included in detailed field 0923 'Social work and counselling'.
Physical geography is excluded from this detailed field and included in detailed field 0532 'Earth science'."
"687671b2ebd2bf665349a3e9","http://data.europa.eu/esco/isced-f/0319","193e47c9-348f-460e-b4e0-2341c2cc9ae8
89caf459-bae5-46e3-9ae7-be02a5d67524
c22f6343-691f-45e1-8929-cbd77bcb74f7
3c6e81e3-bb77-40ec-b6cc-43990a88c707
c3926ac5-574a-4bae-aa7b-e870ff7857b1","","","social and behavioural sciences not elsewhere classified","social and behavioural sciences not elsewhere classified",""
"687671b2ebd2bf665349a3ea","http://data.europa.eu/esco/isced-f/032","135567fe-b74f-4832-96ef-80b0ae409533
b4f6991b-84c7-4458-aedd-e9cd9e7fdd26
d16113b1-efdd-4ed0-b639-37a1e51608b0
4846695d-2d07-414e-9946-2a76bdda7d9d
8aff78ba-8ac5-40d7-8ee8-7c0a3b560ddb","","","journalism and information","journalism and information",""
"687671b2ebd2bf665349a3eb","http://data.europa.eu/esco/isced-f/0320","f116a3f7-91af-40f6-9cc7-82fc675c4a53
f79ac7e1-5e5a-4bc0-9454-8ea82adc9105
b28e6beb-e7f4-4c99-a444-575cdaf0dc06
24abdec2-0ad6-44d2-90e7-dba7753dab43
ff4688dd-4f7c-40ba-9f46-bd46f8afd146","","","journalism and information not further defined","journalism and information not further defined",""
"687671b2ebd2bf665349a3ec","http://data.europa.eu/esco/isced-f/0321","214f91e3-a8e7-45ad-86b4-54d73e49f6f1
841305b7-9891-4614-99da-d6a6112f99e7
a22047d9-ada2-460d-b0e3-563b66d1e521
96ddf637-0b0c-4e2d-a8e4-50450322aab9
02dba9e2-0848-4293-9a20-2cc3b5a0d872","","","journalism and reporting","journalism and reporting","Journalism and reporting is the study of the theory and practices of journalism/reporting as part of the field of mass communication. Journalism and reporting is about the wording and content of messages. It comprises news reporting, writing commentaries and feature stories of public interest etc.
Programmes and qualifications with the following main content are classified here:
Broadcast journalism
Editing
Information (wording and content)
Journalism
Mass communication (wording and content)
News reporting

=== Exclusions
Study of techniques for mass communication (e.g. printing and radio/TV production) is excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.
Study of lay-out and publishing design is excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.
Study of public relations is excluded from this detailed field and included in detailed field 0414 'Marketing and advertising'."
"687671b2ebd2bf665349a3ed","http://data.europa.eu/esco/isced-f/0322","e72f185b-3b05-4676-94da-dcc224e4a660
0c18a47b-f3d5-406b-963a-11b543b8f5a6
cf2a56d0-8d75-4bd6-97a5-e3f549110401
2224c7cb-e368-47a4-b270-15f2f8931fc5
28679124-db7e-4ea6-969a-6210a759874c","","","library, information and archival studies","library, information and archival studies","Library, information and archival studies is the study of the methods of selecting, acquiring, organizing and storing collections of information, and facilitating the use of information. Museum and library studies are included here.
Programmes and qualifications with the following main content are classified here:
Archival sciences
Curatorial studies
Documentation
Information science
Library studies
Museum documentation
Museum studies
Museology

=== Exclusions
Restoration and preservation of artistic heritage are excluded from this field and included in field 0222 'History and archaeology'."
"687671b2ebd2bf665349a3ee","http://data.europa.eu/esco/isced-f/0329","affc20f3-ef90-4412-8630-08242d8d5628
5828297a-8808-4130-9592-fe40a5fc5554
81cbf497-b4b0-43b7-99b5-6e4ad548bce0
3397ec0a-c138-4d55-8b3c-591c132f2efe
56260fe4-2779-4056-9c9e-742bd55a8eb1","","","journalism and information not elsewhere classified","journalism and information not elsewhere classified",""
"687671b2ebd2bf665349a3ef","http://data.europa.eu/esco/isced-f/038","e1c41954-a270-4522-89c6-dc7ed74d5d52
fc3c9723-bd2c-4977-8ef7-cdf41d453bb9
fe5d79e8-1297-4141-9441-e924b54dacce
55e67d0d-86b7-4526-a4ca-a2a69d4d038e
ad79965e-3b89-4bf8-be43-393873624f51","","","inter-disciplinary programmes and qualifications involving social sciences, journalism and information","inter-disciplinary programmes and qualifications involving social sciences, journalism and information",""
"687671b2ebd2bf665349a3f0","http://data.europa.eu/esco/isced-f/0388","8d3f7f76-abd2-4ed1-b53a-fa97a8ae1268
2ca54236-e7f1-4367-a6af-905019e1d155
955d0b3f-93da-422c-ae7c-1376ee881d4a
380ba2d2-d893-4fc9-9e91-6caed6cf449f
eb7e3825-1cda-415a-a851-52914daa2b0c","","","inter-disciplinary programmes and qualifications involving social sciences, journalism and information","inter-disciplinary programmes and qualifications involving social sciences, journalism and information","Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to social sciences, journalism and information are classified here."
"687671b2ebd2bf665349a3f1","http://data.europa.eu/esco/isced-f/039","0370512e-51f1-45af-816e-4312cc80dc1c
e5f79831-92b0-4e0f-bdc2-5d99cd9ed897
39db529c-d7b6-4ac5-a175-2c53752c76fc
f8bf3faa-ea9b-478c-9087-4ea00268e000
c4b11aa8-fac5-46f2-a913-2b0f62359cb4","","","social sciences, journalism and information not elsewhere classified","social sciences, journalism and information not elsewhere classified",""
