OCCUPATIONOBJECTTYPE,REQUIRING,RELATIONTYPE,REQUIRED
ESCOOccupation,9839b236-af10-4401-be67-f94a95a7fce2,optional,1801b6ab-99af-428d-958f-4de8a90637a2
ESCOOccupation,9839b236-af10-4401-be67-f94a95a7fce2,optional,0b2725ca-9b87-4d3c-bff8-0a12c7fe5fb3
ESCOOccupation,9839b236-af10-4401-be67-f94a95a7fce2,optional,08adb988-afce-43fb-9ca0-695bbfbb9b2e
ESCOOccupation,9839b236-af10-4401-be67-f94a95a7fce2,optional,61f8cff0-11d0-43d5-aa46-2ea48184e0e7
ESCOOccupation,9839b236-af10-4401-be67-f94a95a7fce2,optional,5261f692-9747-442d-917b-277d739ac448
ESCOOccupation,e1929eea-5aea-46d3-95b4-6e59b1ddead5,optional,0f12960f-49c0-4064-adaf-0b4f30c26e06
ESCOOccupation,3e56d80d-c07f-4c98-83ae-91faa5299729,optional,501f0bde-e160-450b-9354-8bfafaf9c868
ESCOOccupation,99e82123-b908-4665-b6c1-39eb43aa86f6,optional,2c7f312a-0daf-40db-b1a7-18ca040b07c0
ESCOOccupation,00f0e31f-78ac-4b9c-9bf2-be8df3011bf8,optional,7df961f4-cf8a-4ebf-9e59-c44b05849f33
ESCOOccupation,dc755a57-3254-4c9e-bfbd-9016b1cd0b68,optional,00336b2f-8481-4e3f-8e5c-81cedc21b961
ESCOOccupation,dc755a57-3254-4c9e-bfbd-9016b1cd0b68,optional,74cf751d-4f37-4133-8957-cfa449973234
ESCOOccupation,43a1e720-13ad-47dc-9ae0-18ef4063048c,optional,4c0ea382-37d4-4ebe-ab0c-3e3d6b2f4aff
ESCOOccupation,102cb761-68a1-40b4-8e0d-47c6e298b6b3,optional,00da5a03-e1c4-4f6c-931d-89a621a8992c
ESCOOccupation,102cb761-68a1-40b4-8e0d-47c6e298b6b3,optional,475a3914-5af1-4365-a63f-f5dcaf37d801
ESCOOccupation,102cb761-68a1-40b4-8e0d-47c6e298b6b3,optional,016dcb62-634a-4156-9f37-c48342b5025d
ESCOOccupation,7b4a9f82-4518-4d82-9d52-f2b7a1b860d5,optional,dc9d0a41-c664-4c46-9e2f-6f76d257c8e7
ESCOOccupation,becf9982-0b9e-408f-ab0f-0f0773a429b0,optional,061eb5e7-4543-4c1c-8925-28e5dc3f923c
ESCOOccupation,b0500937-30ef-4518-b8d9-fd5d5cd558e6,optional,40785117-de33-4f44-af24-d23d841f15c7
ESCOOccupation,89b1dec9-e9af-4821-99c3-cb47d01a663f,optional,830982c0-00d5-4dab-81d9-584859588dc7
ESCOOccupation,64241d7e-26af-41ca-aab8-d2030efc031c,optional,3b2dafb7-7cb7-4dad-a421-380397c427d7
ESCOOccupation,0ab2a65d-9964-44ad-9752-1a3cba5101a5,optional,1be9a5fb-8702-4f5b-b98c-d8c084e2ed46
ESCOOccupation,0ab2a65d-9964-44ad-9752-1a3cba5101a5,optional,1a898323-d0b3-4a33-b87d-7023d19d63fb
ESCOOccupation,87f3b2dd-cd1d-41f2-bfcb-f469827a065e,optional,50209697-4938-47e3-a32d-f2774d655dba
ESCOOccupation,9f6c00be-8e79-4055-9f16-06283eb268b4,optional,3a4d03f3-7831-41be-ad14-d8aec1f96193
ESCOOccupation,9f6c00be-8e79-4055-9f16-06283eb268b4,optional,f1dc4569-20ea-41db-87c6-6e66b2126339
ESCOOccupation,33163c13-9c1d-41b8-9901-d73388240c57,optional,f012ecf9-c8fc-4f3c-b214-8e1254074d1b
ESCOOccupation,eda9ed1c-ab7c-440a-a178-d5737f53c85b,optional,859737db-2d21-4d4b-87ba-6a2b455468a7
ESCOOccupation,04dc3d4c-3782-43de-8ae5-b2fabe18f911,optional,a2c2d7d5-8880-4487-8afa-bc8e565bb4e4
ESCOOccupation,3d36338c-e0e9-44af-a81f-35076bdb2965,optional,d4e45a5e-beb4-473f-a0f7-127e55a11e36
ESCOOccupation,2daf4719-a299-4a2d-8928-e162f9e0a3a7,optional,6146189b-b6e8-447c-9363-b7150770080d
ESCOOccupation,abdd0769-6cca-49df-b436-4ecfc1d283c9,optional,1a0e699c-711d-41b9-a498-0ce977853a45
ESCOOccupation,c9520a58-978c-46ac-a7ff-a69d83791ae8,optional,723676e1-856c-47c2-99ad-a40dc51a3728
ESCOOccupation,d93f545b-4bca-46b5-b0ab-cee19e3fda94,optional,bd001ca3-0b16-48ba-b1db-20784e370c7a
ESCOOccupation,b4d38d09-4f76-48a7-8c23-cf4dd9d851c0,optional,a3c3b982-5f7d-4bc0-9959-d14438a3a36b
ESCOOccupation,3e22cfb3-b67a-4381-b9eb-dc39c277e4be,optional,9854bb1d-3480-4c51-afc7-f4c70b512eee
ESCOOccupation,b6db5e9e-2867-48b7-8903-b8fa736a6d71,optional,cf7e030a-f94e-40b9-9068-5daf94097d08
ESCOOccupation,b6db5e9e-2867-48b7-8903-b8fa736a6d71,optional,41a02637-1835-478c-b948-1a6e40cc7bb3
ESCOOccupation,d6f06add-2f4c-4f73-b701-907be72c71f2,optional,e5419d3a-e84f-463e-84aa-de8c118b2964
ESCOOccupation,f2cf35b0-f915-4991-b44e-e0172d81a222,optional,2a9d146a-9d01-43e9-a373-ec393feeafc5
ESCOOccupation,e2f880f6-0e68-4ba4-9ac6-9d70b2d53b7d,optional,9f17ecce-e0f3-4d2a-9cd1-071d85365717
ESCOOccupation,454b6e3f-a456-4539-bd41-4132d8cf6b12,optional,b720c669-5c5f-43e9-9c8e-c946dfe38bed
ESCOOccupation,d712f521-1daa-428d-9087-1622cdf04ae0,optional,b2b856cf-2651-4e1c-8072-dc412880a023
ESCOOccupation,96957f2c-2314-4424-89dd-9d02b77ea135,optional,97acc9be-595d-40e9-965e-53b9ea0e6901
ESCOOccupation,96957f2c-2314-4424-89dd-9d02b77ea135,optional,8d73094e-02a9-4115-b011-73a211496e10
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,54e36cee-22d5-47b9-ad24-f56a4f8a5733
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,e3d1946e-e90e-4cdb-9569-882818a6e571
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,973b1182-9045-4d6e-ac18-52bac2d84ef4
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,fd532112-93b3-45fb-927a-7987f61f9103
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,42411253-78f0-4588-8f31-6439e5b0e270
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,a00f2448-0925-49b2-bced-336754fcf422
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,5924ef60-b25c-4c4f-ae1b-ee28bca87bfe
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,bb3e5c47-bc38-47e0-8b75-64bc84dbab24
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,f4d82404-8517-4957-b65f-451f343a6af7
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,d05c86bd-83b4-4c31-82ee-4c660022eaa9
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,cbea31e2-af67-4117-9eaf-ec657099094e
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,1b059450-9323-4173-b645-28c9d0740e9e
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,c4eaecf6-1cc6-4cf3-88b4-7ea5bf37c1d0
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,1bf8308a-da7c-44e4-bc6b-161a0b31d2e7
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,d945158c-745a-432c-ae0d-1a163e515e89
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,ef77c9a7-55e3-47d9-9796-58a422fcccd2
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,8c2435a9-47fe-453a-9d48-b7de07b32c7a
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,e397b2e2-58b1-4a70-8aba-cac718843e9e
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,3c98b20f-cad1-4a3f-8b9c-5d807da4054b
ESCOOccupation,6b1c0eb8-34fb-403e-b21f-94a17a730a97,optional,3a592791-38a4-4a06-88f6-26b64944227e
ESCOOccupation,6df5c962-202f-45b1-b9b4-2cff0585d3e0,optional,4e512981-489e-4c3c-b517-6788b0edbf5a
ESCOOccupation,6df5c962-202f-45b1-b9b4-2cff0585d3e0,optional,72756513-893b-4800-8af1-478dd91d0a56
ESCOOccupation,38c39060-b3c7-41a7-b148-5ed9dc82d259,optional,b09e2b7a-bc42-445d-9fc8-1fd18e72560f
ESCOOccupation,f893c609-889d-41cf-b3ba-30ad7b94eb82,optional,18eb1576-849b-4f1c-b51f-ed785652d25f
ESCOOccupation,f893c609-889d-41cf-b3ba-30ad7b94eb82,optional,05d936a6-7bcc-4777-a4b8-07f4a0fb62d4
ESCOOccupation,b72bd74d-aef9-4ecc-8978-a9189c38683d,optional,e967414e-c9e3-47be-9393-4ee590b28def
ESCOOccupation,56995ee1-2157-4ff2-8cc1-abff063e41db,optional,cf7e030a-f94e-40b9-9068-5daf94097d08
ESCOOccupation,56995ee1-2157-4ff2-8cc1-abff063e41db,optional,661a75ab-ac10-4d0b-9ca3-66e6d0ae1d74
ESCOOccupation,d34b4817-f378-40ae-b5f2-900e701ef8f8,optional,81fc9b55-93bc-441b-9a0d-22e824d396de
ESCOOccupation,997f556c-7277-4061-a022-9c6804dfb973,optional,78dd6e58-a177-4d0d-bfde-c4550a0e41d3
ESCOOccupation,997f556c-7277-4061-a022-9c6804dfb973,optional,dbf6b5b5-339d-427d-95f4-cd6e2548a2fd
ESCOOccupation,997f556c-7277-4061-a022-9c6804dfb973,optional,d700f92b-764e-4cb2-a1ec-07c9b72b1a80
ESCOOccupation,a47414cd-e7c5-4646-b2e9-a5b94f079f6d,optional,546bf47f-c35f-4970-91e9-b0337a38fe76
ESCOOccupation,f6bbe764-961b-4a33-b126-2110134d1114,optional,803b4bc0-f07c-4378-8e9b-a721d3d5bc28
ESCOOccupation,c2443d0f-7d6e-4cf7-93dd-b2198a4c76d7,optional,21cacf60-d8d6-40d5-ab83-3eff6bbe2f54
ESCOOccupation,154bda50-5d53-454f-8f97-b84cd1a587f3,optional,221dc180-a215-4a5d-b247-46a98733582b
ESCOOccupation,154bda50-5d53-454f-8f97-b84cd1a587f3,optional,72fcc1b1-bd7c-4f0d-9ed2-e3812c60100e
ESCOOccupation,ecf8660b-9c46-457c-9223-24b32486eaea,optional,705cf425-f414-4bed-8624-ff0ef09f4ed4
ESCOOccupation,4305cb78-8b2d-47a5-adfb-a500fb51af59,optional,e972aaff-00d1-4336-a3e8-660385570c72
ESCOOccupation,4305cb78-8b2d-47a5-adfb-a500fb51af59,optional,b08dd656-24cd-4bf1-a5d9-ee4ee572570e
ESCOOccupation,b8c1d647-06bf-4e52-a9e2-b583a37b31a1,optional,3838141f-6292-41cc-8c96-d5f2994ecdc0
ESCOOccupation,b68741ff-3109-4ed2-bc18-b9f44770526b,optional,a135bc72-3815-48f6-983f-df63f98d94ef
ESCOOccupation,b4795b0e-0761-44bc-a533-e383a5f7eade,optional,74cf751d-4f37-4133-8957-cfa449973234
ESCOOccupation,f94f7841-51dd-4cc4-b43f-0f26208c3055,optional,a9e9a449-418f-4252-9da7-e8fa584049e6
ESCOOccupation,0c009d01-0377-4c02-892a-bbb6389fafdf,optional,742a5e3a-25a4-4586-a68e-a8416eb48939
ESCOOccupation,deea0716-12c8-463f-9c64-5d6c550e10b6,optional,76b232f3-4559-4dc9-b924-ff3bdb3104e6
ESCOOccupation,deea0716-12c8-463f-9c64-5d6c550e10b6,optional,9e3067c5-479d-46c6-8701-8e2f98db5617
ESCOOccupation,b7e1bfd3-7615-492f-92db-885bac75612e,optional,5efb9747-cc32-47e4-9dc9-f3fffa7f04c7
ESCOOccupation,0bad391a-537e-4b58-b5ad-41a122f91cfc,optional,a3b27293-09af-4653-ab0c-d17fce70e01e
ESCOOccupation,aed3f333-3250-4f17-b1d6-e5ec339ae54b,optional,e17227e0-5c14-4c64-b315-451c590696f2
ESCOOccupation,e48df839-73d9-4876-bc70-d109811f2922,optional,f024b318-7550-45f5-9337-89bdd97d0d80
ESCOOccupation,251dda5a-c0e9-46c7-bd33-8484f0484ab2,optional,eb132eda-8170-472b-b61c-86e92c50e2ae
ESCOOccupation,251dda5a-c0e9-46c7-bd33-8484f0484ab2,optional,13d80d64-62bf-4d6e-9017-cb4569eea9f9
ESCOOccupation,251dda5a-c0e9-46c7-bd33-8484f0484ab2,optional,7f879fce-00a8-417d-9b77-c669012008fd
ESCOOccupation,2f97f255-8407-4d59-99ec-3f84943eaa18,optional,c7f3eed7-23b9-4b59-8fa3-04758943a195
ESCOOccupation,2a7692e7-7147-498f-8409-874467503486,optional,9e31f39a-7fcd-421f-9ce4-e7581b437b6c
ESCOOccupation,2a7692e7-7147-498f-8409-874467503486,optional,f538c287-c89a-4f1d-8a10-165818bb271d
ESCOOccupation,18f0856d-557e-467a-ba2b-6a13c9c477cb,optional,2bed1b83-440a-46c1-a380-ca7f48aa7cd4
ESCOOccupation,eeb28593-63fa-4aa3-a1d8-4cb69b8256ab,optional,0886a2b2-5637-412d-b525-d50cf3247262
ESCOOccupation,eeb28593-63fa-4aa3-a1d8-4cb69b8256ab,optional,0a0fe993-72dd-445e-9347-b98f00b2a997
ESCOOccupation,12c2f20f-9ea7-4f2c-ab87-bb62e307bbc3,optional,8a2bc850-9301-43f2-ae43-71a6b119871e
ESCOOccupation,6eb9e175-e8c1-4f81-a093-cfaf8a458ceb,optional,fb838a72-eef3-4ec2-a58f-50bf585d5e95
ESCOOccupation,6eb9e175-e8c1-4f81-a093-cfaf8a458ceb,optional,28880cff-a1af-42b1-b131-00478ddb0b3c
ESCOOccupation,04648627-53b4-4969-9250-160b3e5e557b,optional,26b30f79-a084-4823-8876-fb7260980c26
ESCOOccupation,55f85961-2e2e-4f10-aeda-87df70c90612,optional,e8dba2cc-f4e9-45d1-8383-919c43a481d4
ESCOOccupation,b5148827-f2d9-4a7f-ad37-1e69977af9e4,optional,75b381a1-14e6-47cf-a4fe-2f540bd21cb8
ESCOOccupation,e2b0eed1-6ef1-4a77-9eca-3f6443744f16,optional,f0485da2-0a57-4e92-93dc-a57f61d665eb
ESCOOccupation,e2b0eed1-6ef1-4a77-9eca-3f6443744f16,optional,3b195e8e-bd44-450c-88e3-e35e1cd295ed
ESCOOccupation,8747dbbe-d277-4955-9dd2-8cde9bd288a4,essential,e06c81e3-521f-413c-b085-8e6639c33d51
ESCOOccupation,8747dbbe-d277-4955-9dd2-8cde9bd288a4,optional,73d89e25-fdf5-4ddc-93c5-c80046586c28
ESCOOccupation,8747dbbe-d277-4955-9dd2-8cde9bd288a4,optional,0888e629-53c6-45cf-9ec5-4ba9647d2526
ESCOOccupation,7c5ffdda-5dc2-45ed-a0a0-b67916771d30,optional,4bf8516c-e7ff-415c-8dc1-13a3f6b4a410
ESCOOccupation,7c5ffdda-5dc2-45ed-a0a0-b67916771d30,optional,b2b856cf-2651-4e1c-8072-dc412880a023
ESCOOccupation,6fd37187-2ae1-4e5d-9109-f5a019cf8594,optional,05236361-7ef3-42cd-be55-e9a9c33d0080
ESCOOccupation,e2c6113e-f8a0-405b-8c8e-519aa1e46566,optional,f1a330d3-1ede-45a6-83a0-4be59e575b55
ESCOOccupation,748ea849-e729-4e00-84ff-decbafdc97cb,optional,a135bc72-3815-48f6-983f-df63f98d94ef
ESCOOccupation,de7ecabb-8371-4986-a3b8-64bd649b9e33,essential,0972ceed-6cd2-4442-b93a-b2e9f54722d6
ESCOOccupation,fec2832a-fa93-4f6a-bb60-c72e618959b0,optional,628906fc-bff0-431d-91cf-93744802f7ef
ESCOOccupation,fec2832a-fa93-4f6a-bb60-c72e618959b0,optional,cb970a01-6951-448d-a929-04d1878aa548
ESCOOccupation,46020f2f-eb2e-443a-ba57-1fd375278dff,optional,245ca506-f163-4a8b-8590-1bba4a104b11
ESCOOccupation,51bb0a80-ff62-47a9-bfd0-ceba1806a3c5,optional,7a97d2c6-b7dd-464a-a48b-30bd3512cc65
ESCOOccupation,51bb0a80-ff62-47a9-bfd0-ceba1806a3c5,optional,d894acda-6689-4da3-8d9d-84083c2f89e9
ESCOOccupation,51bb0a80-ff62-47a9-bfd0-ceba1806a3c5,optional,bc44b791-8f51-4227-a01e-bf8bf924516e
ESCOOccupation,38702a93-21d8-42c0-8ce4-faaed7dbb630,optional,2620f0f3-5730-47de-8b51-5a79c4392b9d
ESCOOccupation,38702a93-21d8-42c0-8ce4-faaed7dbb630,optional,a135bc72-3815-48f6-983f-df63f98d94ef
ESCOOccupation,324d12c6-9609-41fd-b747-37d899c3c139,optional,f86c93c4-f64a-41c8-9d91-4f332c9598ea
ESCOOccupation,0e747a69-77b8-4bdd-887a-919ac639a207,optional,684d379a-91fc-4228-a4dc-773dade232cf
ESCOOccupation,0e747a69-77b8-4bdd-887a-919ac639a207,optional,d3cd8487-eeb0-44dc-bca9-c712ff37a5d5
ESCOOccupation,9703a66b-b30d-48cc-a7bd-1d0fe47343bc,optional,486455d9-ec9b-41b1-a37a-4d5d23c0f62c
ESCOOccupation,b4ab651b-427d-4714-9af0-b6867db2c212,optional,21c076cb-33c3-4f71-8a4a-4f7785bf53dd
ESCOOccupation,18836fd1-2794-4ea2-b9ef-f8aa74d388f7,optional,a965251c-664c-4810-a3fe-0ce62c9158e8
ESCOOccupation,18836fd1-2794-4ea2-b9ef-f8aa74d388f7,optional,f9e286ce-a6c5-4086-a88b-a91b39c9b3c1
ESCOOccupation,db9b3e54-b7e9-41f3-9eb2-ed0698258122,optional,9f434d9a-23e8-4fdd-af2f-46a3b72b3a98
ESCOOccupation,e4353dc7-33fc-4fa7-8bf5-79409091eff8,optional,51aa4cae-6d15-431f-9625-0cfcb1c8d14a
ESCOOccupation,9e7df045-de6b-4a80-88a2-464a5c84c7a6,optional,dc9ac5dd-3025-4ea6-95b1-769c7dc473b2
ESCOOccupation,12622133-4ac7-402d-afc7-081ac77e1bcb,optional,ecd05980-e7e1-490a-b9e1-d81bca029cae
ESCOOccupation,12622133-4ac7-402d-afc7-081ac77e1bcb,optional,83878a89-7f55-4d54-9530-8e1c4f9d84cc
ESCOOccupation,7a51930c-4519-42f0-ae8d-654f58703617,optional,cf7e030a-f94e-40b9-9068-5daf94097d08
ESCOOccupation,7a51930c-4519-42f0-ae8d-654f58703617,optional,b66c496b-27ef-4228-834a-0ebc72c151d4
ESCOOccupation,7a51930c-4519-42f0-ae8d-654f58703617,optional,917f5269-d88c-4c9c-b1c8-83c1c69c70d6
ESCOOccupation,7a51930c-4519-42f0-ae8d-654f58703617,optional,1c38bac0-6059-46a2-8232-62a946238f71
ESCOOccupation,7a51930c-4519-42f0-ae8d-654f58703617,optional,8c4bdaa4-4797-4cbc-b720-0f2858cb9c87
ESCOOccupation,d0cd8763-1029-4dd1-bad0-ae75e6cfbf5d,optional,507cd83a-fb1e-43b3-b1cd-f6f2129ce374
ESCOOccupation,6eca56e8-1044-438f-bb1e-107ff0bf0d93,optional,22226bf3-5f40-4fc1-b7c8-c9b87a85056e
ESCOOccupation,6eca56e8-1044-438f-bb1e-107ff0bf0d93,optional,6c172dd1-a88e-4906-893f-6abd95abc322
ESCOOccupation,45b01059-4c4e-4eb8-9490-ef6cf2f2d121,optional,4753bd4e-6af5-4d02-a62f-99723c5257fc
ESCOOccupation,868ac4da-0638-4f86-b872-12bb8439b4ae,optional,88da27ba-b69b-4d68-a048-baca274ca29c
ESCOOccupation,3bcea690-3dbd-47e3-ab03-b8c9137a87a6,optional,73985fda-046e-4a52-bcac-c3a176f2a22b
ESCOOccupation,3bcea690-3dbd-47e3-ab03-b8c9137a87a6,optional,9816b37d-6592-4c88-8c99-c39f568a7b82
ESCOOccupation,37293e3c-1e09-463b-8b12-ceb2a3e1c9ae,optional,68f4034c-8296-4e07-84f7-26dd08c6ef48
ESCOOccupation,a3013e73-c82f-43ec-a0f6-41865c13f776,optional,ecd05980-e7e1-490a-b9e1-d81bca029cae
ESCOOccupation,a3013e73-c82f-43ec-a0f6-41865c13f776,optional,83878a89-7f55-4d54-9530-8e1c4f9d84cc
ESCOOccupation,052e534a-0263-4ca0-8724-84eed2708f49,optional,994cbd91-78de-4253-81d9-44526d1e57e3
ESCOOccupation,c4749ebb-086d-492b-b230-52e58bad56f3,optional,04016a95-f11f-4887-a025-a332d7617c45
ESCOOccupation,27675a10-4ec3-4046-85b3-e9b850b49d8c,optional,6a21112d-3e7c-41d1-90cc-8ca190b1246d
ESCOOccupation,a8a52178-d523-4a1e-9903-ac0d4ea5bb26,optional,c3893e80-bc43-4422-bfcc-827353253f87
ESCOOccupation,a8a52178-d523-4a1e-9903-ac0d4ea5bb26,optional,df84ac69-120b-4a21-b219-12727baa44dc
ESCOOccupation,a8a52178-d523-4a1e-9903-ac0d4ea5bb26,optional,ceac5ddc-a29c-4b05-b30d-2ce558438f28
ESCOOccupation,3b25e95a-5899-4cbf-aa93-1d5082d15c82,optional,7a23bd1f-0e1a-467a-97de-5bdd3ed85273
ESCOOccupation,93a96802-9906-43f8-9f07-952d90378fec,optional,ccaf7d82-ba20-4aca-b24f-467e656001a9
ESCOOccupation,b45539f0-d719-488d-8278-78a8a79bac1b,optional,b656f2e6-98e6-4ea1-b7fd-cfbc37db0519
ESCOOccupation,933e3aef-7d0a-406b-82cf-5a9ae8489eae,optional,399125c6-56d5-418f-ab86-8ff1d9e47cd3
ESCOOccupation,933e3aef-7d0a-406b-82cf-5a9ae8489eae,optional,fd9fee1d-e8fa-4fd7-8f9e-a0a228cca141
ESCOOccupation,933e3aef-7d0a-406b-82cf-5a9ae8489eae,optional,3d447c28-590a-48b9-bfea-a59c0057dd51
ESCOOccupation,aa29b0b9-66f4-44a2-9c85-d455a7cce0ae,optional,99a6132d-262d-4d22-8ad8-7aacdd8d2886
ESCOOccupation,7441dfd5-5760-4f69-9f09-5f466fbe96ec,optional,6b7942bd-1e89-4ba8-836c-5e1ba73a18a9
ESCOOccupation,7441dfd5-5760-4f69-9f09-5f466fbe96ec,optional,d47976aa-168c-497b-84e2-12388eb4e8a9
ESCOOccupation,7441dfd5-5760-4f69-9f09-5f466fbe96ec,optional,87555626-bd51-41c1-827a-b44c28751f67
ESCOOccupation,7441dfd5-5760-4f69-9f09-5f466fbe96ec,optional,0635c1c1-0bbd-4dcd-8675-41fb307a2b43
ESCOOccupation,f1fa22ff-d20b-444c-a7e7-900d187fab3a,optional,af741b9a-a2f0-46d2-afde-fbdc02f5669f
ESCOOccupation,f1fa22ff-d20b-444c-a7e7-900d187fab3a,optional,756d65e9-dd4f-4973-9900-011cbbb8d620
ESCOOccupation,bb1c05f2-14d8-424c-a8b1-11e8d75345d7,optional,fd2cc6d4-6499-4af7-9a3e-16942b1d91ed
ESCOOccupation,cededa0b-1bcb-4051-a558-4d2f40bfdc3d,optional,553704cf-ecf8-4783-946c-dd96eea65486
ESCOOccupation,1a45b69c-c7d2-4fc4-a825-03419dc7dae3,optional,54ac24a6-26f4-4261-bb58-ef2d935d27be
ESCOOccupation,909e37a1-9bf8-41bf-8678-3ca31fb3572c,optional,0e744bd0-9971-41f2-85bc-5bfecd403102
ESCOOccupation,909e37a1-9bf8-41bf-8678-3ca31fb3572c,optional,4bf8516c-e7ff-415c-8dc1-13a3f6b4a410
ESCOOccupation,909e37a1-9bf8-41bf-8678-3ca31fb3572c,optional,8016b587-b925-433f-afa5-9bdb90e99025
ESCOOccupation,a1cb0e7f-40af-4db1-a773-a9e1950004d4,optional,aa3f1ce9-1b1d-49db-9167-d5338f40022f
ESCOOccupation,45429217-eaeb-498f-b900-24de0f1be744,essential,5feb7870-8ee4-43a5-abb5-73bbd2ea5684
ESCOOccupation,45429217-eaeb-498f-b900-24de0f1be744,optional,45a37f66-5e49-41f7-9f02-8ddd2c1d3ddc
ESCOOccupation,0e3c3f32-39ac-45f4-925e-440f52f8aab5,optional,336c42cc-c718-4111-bf21-5e796b9b94d2
ESCOOccupation,56ff3c6f-e17b-41ec-b0c1-e8099c1f0fd7,optional,0d587783-806d-4697-9c48-aa67bfd9f14c
ESCOOccupation,2240ff10-bb92-4f29-9118-5bbc792d15c1,optional,3238a188-7b25-494a-a57e-940720ad8a02
ESCOOccupation,5743a9e5-8bb2-465c-ba35-df57b98fea60,optional,a2918d4b-b52a-4765-94c8-b89f929b77f6
ESCOOccupation,0de1a480-e063-47ea-a104-2838dae13938,optional,cbb19925-bd80-4c2b-861e-513bc39051a0
ESCOOccupation,0de1a480-e063-47ea-a104-2838dae13938,optional,d7864945-bd59-4c65-ab48-78f83006930e
ESCOOccupation,6bd7f50b-e216-4bf5-a389-52187b92f536,optional,0c6c7099-1a88-47ef-b710-64d634ef2ba9
ESCOOccupation,bfee1c45-446a-407c-b979-1da3b66523ca,optional,7a93d5c0-134f-4635-b4c6-636561f83f05
ESCOOccupation,6dcb9bca-86aa-4d8f-b063-a45ff0a3b8a3,optional,4621a710-00fb-4bdc-99df-136671d7afa6
ESCOOccupation,b516258a-6ded-4307-8be6-0dfe134a0ef1,optional,c82fe588-28e9-49be-be4c-896780e3a308
ESCOOccupation,6f0b5ef1-eaca-4d33-90e2-282d4520cf85,optional,e89f9bc2-b4af-4f6a-8ae5-ed36f6a43f3e
ESCOOccupation,e504aedb-7436-48d3-95a8-49c2e3df5db2,optional,ee267d4a-24f2-40f4-997d-fa1c67a4528c
ESCOOccupation,9d7e87f2-0151-4cb3-9c55-89b519e76a70,optional,f734ef29-b708-451c-a8e6-8e6a4c49f185
ESCOOccupation,9d7e87f2-0151-4cb3-9c55-89b519e76a70,optional,4d3f36d1-53dd-4fd1-8ad3-3a35914fa5cb
ESCOOccupation,cf2cb2b7-035f-489f-89f7-9681b2929b9c,optional,b4760f80-66d2-4a11-9fd1-275d62b47b5b
ESCOOccupation,f8958071-ea70-4063-a663-4fb9490a5466,optional,e7584f69-22e6-417e-b0f9-73c922e7424c
ESCOOccupation,f8958071-ea70-4063-a663-4fb9490a5466,optional,d5241835-8dfc-437f-836e-b08928a1c764
ESCOOccupation,f8958071-ea70-4063-a663-4fb9490a5466,optional,bd137139-7233-47ec-818e-08856e7f63bf
ESCOOccupation,58122195-a000-42f9-8bc5-89a55776722c,optional,e9e4d53c-3cbb-45f0-b4c8-2feaaefa5870
ESCOOccupation,58122195-a000-42f9-8bc5-89a55776722c,optional,742a5e3a-25a4-4586-a68e-a8416eb48939
ESCOOccupation,58122195-a000-42f9-8bc5-89a55776722c,optional,2af1b271-cbad-4cd2-b2f2-00bfeac57a7d
ESCOOccupation,58122195-a000-42f9-8bc5-89a55776722c,optional,f820802c-830a-4239-9c5e-576b9fa404ed
ESCOOccupation,a86b83a4-c508-43b7-9535-6d8c78bee4ec,optional,e89f9bc2-b4af-4f6a-8ae5-ed36f6a43f3e
ESCOOccupation,a5c13e6d-5582-4d2a-b1ef-33b5d8b58e03,optional,48e969e4-73e4-415e-adf6-4369d7039eb8
ESCOOccupation,a5c13e6d-5582-4d2a-b1ef-33b5d8b58e03,optional,125e9f10-a580-4024-86e4-b9303acda675
ESCOOccupation,190ce33e-e495-4e2d-a902-f3c593a504c5,optional,6ca55b62-ce8a-4ac2-88e2-1241c4e3dec0
ESCOOccupation,f934d001-c01e-4c18-818c-874f4699e721,optional,26b30f79-a084-4823-8876-fb7260980c26
